DAY,MONTH,YEAR,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,SCHEDULED_ARRIVAL,ARRIVAL_DELAY
1,1,2015,UA,SFO,ORD,720,714.0,-6.0,257.0,1337,-13.0
1,1,2015,UA,ORD,LAX,720,720.0,0.0,270.0,950,0.0
1,1,2015,WN,LAX,BNA,720,715.0,-5.0,230.0,1310,-19.0
1,1,2015,WN,LGA,DAL,720,720.0,0.0,245.0,1025,0.0
1,1,2015,WN,MCI,MCO,720,716.0,-4.0,160.0,1100,-12.0
1,1,2015,WN,MKE,ATL,720,716.0,-4.0,115.0,1015,-6.0
1,1,2015,WN,ALB,FLL,720,720.0,0.0,200.0,1040,-25.0
1,1,2015,WN,PVD,TPA,720,721.0,1.0,200.0,1040,-3.0
1,1,2015,WN,SFO,LAS,720,734.0,14.0,90.0,850,7.0
1,1,2015,WN,PDX,LAS,720,717.0,-3.0,125.0,925,-15.0
1,1,2015,UA,IAH,SFO,720,720.0,0.0,254.0,934,-27.0
1,1,2015,US,TPA,PHX,720,716.0,-4.0,292.0,1012,-12.0
1,1,2015,AA,SFO,JFK,720,714.0,-6.0,340.0,1600,-14.0
1,1,2015,AA,DFW,PHL,720,759.0,39.0,185.0,1125,17.0
1,1,2015,AA,SAT,DFW,720,715.0,-5.0,70.0,830,-18.0
1,1,2015,AA,IAD,MIA,720,714.0,-6.0,166.0,1006,1.0
1,1,2015,AA,BWI,MIA,720,729.0,9.0,164.0,1004,-2.0
1,1,2015,AA,MIA,EWR,720,716.0,-4.0,176.0,1016,9.0
1,1,2015,AA,MIA,MCO,720,729.0,9.0,65.0,825,-3.0
1,1,2015,AA,BDL,DFW,720,720.0,0.0,260.0,1040,0.0
1,1,2015,AA,LAX,DFW,720,717.0,-3.0,180.0,1220,-14.0
1,1,2015,AS,SEA,JNU,720,730.0,10.0,165.0,905,-11.0
1,1,2015,AS,SEA,SFO,720,728.0,8.0,129.0,929,26.0
1,1,2015,AS,PDX,KOA,720,712.0,-8.0,373.0,1133,-18.0
1,1,2015,AS,OAK,OGG,720,739.0,19.0,329.0,1049,29.0
1,1,2015,B6,BDL,FLL,720,715.0,-5.0,202.0,1042,-23.0
1,1,2015,DL,BDL,ATL,720,717.0,-3.0,172.0,1012,-25.0
1,1,2015,DL,DEN,MSP,720,717.0,-3.0,131.0,1031,-24.0
1,1,2015,DL,ATL,SLC,720,719.0,-1.0,260.0,940,-6.0
1,1,2015,DL,CVG,TPA,720,719.0,-1.0,141.0,941,-26.0
1,1,2015,DL,PDX,SLC,720,714.0,-6.0,113.0,1013,-24.0
1,1,2015,EV,ORD,RIC,720,713.0,-7.0,117.0,1017,-23.0
1,1,2015,EV,CLE,MSP,720,728.0,8.0,140.0,840,-12.0
1,1,2015,EV,IAH,DTW,720,710.0,-10.0,167.0,1107,-30.0
1,1,2015,EV,IAH,CMH,720,718.0,-2.0,154.0,1054,-13.0
1,1,2015,MQ,LIT,ORD,720,711.0,-9.0,120.0,920,-25.0
1,1,2015,MQ,BIS,DFW,720,711.0,-9.0,175.0,1015,-5.0
1,1,2015,NK,IAH,MCO,720,732.0,12.0,130.0,1030,4.0
1,1,2015,OO,ORF,ORD,720,719.0,-1.0,140.0,840,16.0
1,1,2015,OO,LAX,CLD,721,747.0,26.0,45.0,806,21.0
1,1,2015,EV,TYS,ORD,721,714.0,-7.0,109.0,810,-8.0
1,1,2015,EV,ELP,DEN,721,713.0,-8.0,114.0,915,-15.0
1,1,2015,HA,HNL,ITO,721,712.0,-9.0,50.0,811,-6.0
1,1,2015,UA,LAS,DEN,723,716.0,-7.0,116.0,1019,-13.0
1,1,2015,AS,JNU,KTN,723,719.0,-4.0,67.0,830,8.0
1,1,2015,UA,EWR,IAH,724,736.0,12.0,232.0,1016,4.0
1,1,2015,UA,HNL,SFO,725,728.0,3.0,310.0,1435,-13.0
1,1,2015,UA,JAC,DEN,725,724.0,-1.0,103.0,908,-9.0
1,1,2015,UA,PHX,IAD,725,805.0,40.0,248.0,1333,5.0
1,1,2015,UA,IAH,IAD,725,738.0,13.0,174.0,1119,-3.0
1,1,2015,US,ORD,CLT,725,721.0,-4.0,119.0,1024,-11.0
1,1,2015,WN,BDL,DEN,725,730.0,5.0,280.0,1005,-4.0
1,1,2015,WN,DEN,CAK,725,718.0,-7.0,165.0,1210,-15.0
1,1,2015,WN,FLL,ATL,725,722.0,-3.0,115.0,920,-11.0
1,1,2015,WN,ATL,DAL,725,721.0,-4.0,140.0,845,-6.0
1,1,2015,WN,PIT,RSW,725,725.0,0.0,170.0,1015,-16.0
1,1,2015,WN,RIC,MCO,725,724.0,-1.0,125.0,930,-8.0
1,1,2015,WN,PHL,ATL,725,721.0,-4.0,135.0,940,-12.0
1,1,2015,UA,EWR,FLL,725,727.0,2.0,189.0,1034,-29.0
1,1,2015,US,CMH,PHX,725,725.0,0.0,274.0,959,-4.0
1,1,2015,US,DTW,PHX,725,720.0,-5.0,277.0,1002,12.0
1,1,2015,AA,SJC,ORD,725,725.0,0.0,255.0,1340,-2.0
1,1,2015,AA,ABQ,DFW,725,739.0,14.0,110.0,1015,17.0
1,1,2015,AA,PSP,DFW,725,736.0,11.0,165.0,1210,22.0
1,1,2015,AA,TPA,LAX,725,717.0,-8.0,330.0,955,-7.0
1,1,2015,AA,DFW,IAH,725,727.0,2.0,70.0,835,0.0
1,1,2015,AA,BNA,DFW,725,724.0,-1.0,135.0,940,10.0
1,1,2015,AS,PDX,SFO,725,724.0,-1.0,124.0,929,-25.0
1,1,2015,AS,SEA,LAS,725,723.0,-2.0,141.0,946,14.0
1,1,2015,AS,SEA,PHX,725,725.0,0.0,166.0,1111,6.0
1,1,2015,B6,BUF,FLL,725,731.0,6.0,202.0,1047,-13.0
1,1,2015,DL,FLL,MSP,725,730.0,5.0,231.0,1016,9.0
1,1,2015,DL,IAH,ATL,725,722.0,-3.0,121.0,1026,-24.0
1,1,2015,DL,ATL,BDL,725,723.0,-2.0,135.0,940,-1.0
1,1,2015,EV,RAP,DFW,725,754.0,29.0,150.0,1055,62.0
1,1,2015,EV,MEI,DFW,725,724.0,-1.0,110.0,915,-13.0
1,1,2015,F9,CVG,FLL,725,723.0,-2.0,150.0,955,-9.0
1,1,2015,MQ,DBQ,ORD,725,721.0,-4.0,75.0,840,-27.0
1,1,2015,MQ,GNV,MIA,725,718.0,-7.0,73.0,838,-18.0
1,1,2015,NK,DTW,DFW,725,729.0,4.0,185.0,930,-4.0
1,1,2015,NK,ORD,LAX,725,719.0,-6.0,277.0,1002,-12.0
1,1,2015,OO,SLC,LAX,725,740.0,15.0,125.0,830,23.0
1,1,2015,OO,BRD,MSP,725,723.0,-2.0,47.0,812,16.0
1,1,2015,OO,SAT,DTW,725,720.0,-5.0,176.0,1121,-4.0
1,1,2015,OO,TUS,DEN,725,713.0,-12.0,120.0,925,15.0
1,1,2015,UA,MCO,CLE,726,726.0,0.0,147.0,953,-10.0
1,1,2015,HA,HNL,LIH,726,732.0,6.0,37.0,803,11.0
1,1,2015,UA,IAH,EWR,727,729.0,2.0,211.0,1158,-28.0
1,1,2015,UA,IAH,MCO,727,727.0,0.0,138.0,1045,-12.0
1,1,2015,EV,IAH,GPT,727,720.0,-7.0,75.0,842,-13.0
1,1,2015,EV,DIK,DEN,727,719.0,-8.0,113.0,920,-8.0
1,1,2015,B6,TPA,JFK,728,723.0,-5.0,151.0,959,5.0
1,1,2015,EV,BTV,LGA,728,723.0,-5.0,92.0,900,-33.0
1,1,2015,UA,IAH,LAX,729,728.0,-1.0,234.0,923,-15.0
1,1,2015,UA,LGA,IAH,729,740.0,11.0,243.0,1032,9.0
1,1,2015,UA,ATL,SFO,729,741.0,12.0,335.0,1004,9.0
1,1,2015,B6,JFK,MCO,729,725.0,-4.0,177.0,1026,2.0
1,1,2015,B6,LGA,TPA,729,722.0,-7.0,185.0,1034,-9.0
1,1,2015,OO,BNA,SLC,729,736.0,7.0,235.0,1024,7.0
1,1,2015,US,CLT,PHX,730,727.0,-3.0,282.0,1012,25.0
1,1,2015,US,CLT,PHL,730,726.0,-4.0,95.0,905,-7.0
1,1,2015,US,PHX,CLT,730,728.0,-2.0,231.0,1321,-19.0
1,1,2015,VX,LAX,JFK,730,728.0,-2.0,320.0,1550,-38.0
1,1,2015,WN,LAS,BUR,730,722.0,-8.0,65.0,835,-14.0
1,1,2015,WN,RDU,LAS,730,732.0,2.0,320.0,950,-3.0
1,1,2015,WN,SJU,FLL,730,728.0,-2.0,170.0,920,-3.0
1,1,2015,UA,IAH,DEN,730,727.0,-3.0,155.0,905,-18.0
1,1,2015,UA,PHL,ORD,730,729.0,-1.0,142.0,852,-12.0
1,1,2015,US,STL,PHX,730,732.0,2.0,221.0,1011,1.0
1,1,2015,US,MSP,PHX,730,727.0,-3.0,220.0,1010,-20.0
1,1,2015,AA,DCA,DFW,730,728.0,-2.0,215.0,1005,-1.0
1,1,2015,AA,SFO,LAX,730,723.0,-7.0,85.0,855,5.0
1,1,2015,AA,JFK,BOS,730,734.0,4.0,70.0,840,-1.0
1,1,2015,AA,LGA,DFW,730,729.0,-1.0,250.0,1040,-4.0
1,1,2015,AA,STL,ORD,730,725.0,-5.0,80.0,850,-15.0
1,1,2015,AA,DFW,MCI,730,803.0,33.0,90.0,900,33.0
1,1,2015,AA,LGA,PBI,730,731.0,1.0,180.0,1030,-12.0
1,1,2015,AA,MCO,MIA,730,724.0,-6.0,62.0,832,-9.0
1,1,2015,AA,DFW,LAS,730,1055.0,205.0,175.0,825,210.0
1,1,2015,B6,BOS,FLL,730,726.0,-4.0,217.0,1107,-25.0
1,1,2015,B6,FLL,BOS,730,743.0,13.0,179.0,1029,22.0
1,1,2015,B6,EWR,SJU,730,722.0,-8.0,233.0,1223,-14.0
1,1,2015,B6,FLL,JFK,730,729.0,-1.0,164.0,1014,-6.0
1,1,2015,DL,GSO,ATL,730,727.0,-3.0,88.0,858,-15.0
1,1,2015,DL,MSP,PIT,730,727.0,-3.0,126.0,1036,8.0
1,1,2015,DL,LAX,ATL,730,726.0,-4.0,252.0,1442,-19.0
1,1,2015,DL,PNS,ATL,730,721.0,-9.0,73.0,943,-23.0
1,1,2015,DL,LAS,DTW,730,728.0,-2.0,235.0,1425,-17.0
1,1,2015,DL,MSP,ATL,730,729.0,-1.0,158.0,1108,-32.0
1,1,2015,DL,ATL,MIA,730,729.0,-1.0,116.0,926,-8.0
1,1,2015,DL,SDF,ATL,730,728.0,-2.0,92.0,902,-20.0
1,1,2015,DL,DFW,DTW,730,727.0,-3.0,158.0,1108,-25.0
1,1,2015,DL,BWI,SLC,730,722.0,-8.0,296.0,1026,-22.0
1,1,2015,DL,CHS,ATL,730,729.0,-1.0,77.0,847,-10.0
1,1,2015,DL,DEN,LGA,730,724.0,-6.0,229.0,1319,-30.0
1,1,2015,B6,HPN,RSW,730,726.0,-4.0,199.0,1049,-16.0
1,1,2015,EV,HPN,ORD,730,728.0,-2.0,154.0,904,13.0
1,1,2015,EV,LBB,IAH,730,729.0,-1.0,97.0,907,10.0
1,1,2015,EV,CAE,ATL,730,723.0,-7.0,70.0,840,-10.0
1,1,2015,EV,AVP,ORD,730,724.0,-6.0,140.0,850,-5.0
1,1,2015,F9,ORD,ATL,730,835.0,65.0,110.0,1020,61.0
1,1,2015,HA,HNL,KOA,730,721.0,-9.0,43.0,813,-14.0
1,1,2015,MQ,SGF,ORD,730,814.0,44.0,110.0,920,35.0
1,1,2015,MQ,CID,DFW,730,727.0,-3.0,135.0,945,0.0
1,1,2015,MQ,CMI,ORD,730,722.0,-8.0,75.0,845,-26.0
1,1,2015,MQ,COU,ORD,730,910.0,100.0,110.0,920,67.0
1,1,2015,NK,FLL,DFW,730,735.0,5.0,192.0,942,0.0
1,1,2015,NK,FLL,DTW,730,731.0,1.0,178.0,1028,8.0
1,1,2015,NK,ACY,MCO,730,727.0,-3.0,151.0,1001,-12.0
1,1,2015,OO,RDM,LAX,730,739.0,9.0,130.0,940,11.0
1,1,2015,OO,HLN,SLC,730,730.0,0.0,95.0,905,2.0
1,1,2015,OO,OKC,SLC,730,731.0,1.0,167.0,917,-10.0
1,1,2015,OO,SFO,SMF,730,751.0,21.0,48.0,818,22.0
1,1,2015,OO,MSP,SFO,730,729.0,-1.0,260.0,950,-18.0
1,1,2015,OO,DFW,SFO,730,730.0,0.0,249.0,939,-2.0
1,1,2015,OO,SLC,DEN,730,729.0,-1.0,96.0,906,9.0
1,1,2015,OO,BTM,SLC,730,722.0,-8.0,82.0,852,-7.0
1,1,2015,B6,LGA,PBI,731,724.0,-7.0,179.0,1030,-27.0
1,1,2015,DL,CVG,RSW,731,722.0,-9.0,153.0,1004,-12.0
1,1,2015,OO,STL,SFO,731,731.0,0.0,275.0,1006,-8.0
1,1,2015,UA,BOS,DEN,732,732.0,0.0,288.0,1020,4.0
1,1,2015,UA,FLL,DEN,734,731.0,-3.0,273.0,1007,14.0
1,1,2015,UA,ORD,IAH,734,746.0,12.0,173.0,1027,14.0
1,1,2015,NK,FLL,ORD,734,731.0,-3.0,197.0,951,-4.0
1,1,2015,UA,CMH,ORD,735,732.0,-3.0,84.0,759,-5.0
1,1,2015,UA,MIA,DEN,735,729.0,-6.0,271.0,1006,5.0
1,1,2015,US,LAX,CLT,735,734.0,-1.0,266.0,1501,-11.0
1,1,2015,US,TPA,MIA,735,729.0,-6.0,62.0,837,-17.0
1,1,2015,US,MEM,CLT,735,724.0,-11.0,104.0,1019,-28.0
1,1,2015,US,PHL,MIA,735,725.0,-10.0,177.0,1032,-26.0
1,1,2015,UA,CLE,MCO,735,731.0,-4.0,152.0,1007,-18.0
1,1,2015,WN,ATL,MDW,735,731.0,-4.0,125.0,840,-18.0
1,1,2015,WN,ELP,AUS,735,735.0,0.0,90.0,1005,-3.0
1,1,2015,WN,EWR,MDW,735,732.0,-3.0,155.0,910,-7.0
1,1,2015,WN,ISP,MCO,735,728.0,-7.0,185.0,1040,-26.0
1,1,2015,WN,MCI,BWI,735,734.0,-1.0,150.0,1105,-14.0
1,1,2015,WN,MCI,MSY,735,733.0,-2.0,115.0,930,0.0
1,1,2015,WN,MCO,BNA,735,726.0,-9.0,120.0,835,-14.0
1,1,2015,WN,SEA,SAN,735,734.0,-1.0,165.0,1020,-18.0
1,1,2015,WN,SJC,LAS,735,731.0,-4.0,80.0,855,-9.0
1,1,2015,WN,SLC,PHX,735,736.0,1.0,105.0,920,0.0
1,1,2015,WN,HOU,PHX,735,731.0,-4.0,175.0,930,-12.0
1,1,2015,UA,LAX,IAD,735,726.0,-9.0,281.0,1516,-27.0
1,1,2015,AA,MCO,DFW,735,733.0,-2.0,180.0,935,-8.0
1,1,2015,AA,LAS,LAX,735,726.0,-9.0,75.0,850,6.0
1,1,2015,AA,DFW,BDL,735,728.0,-7.0,195.0,1150,-23.0
1,1,2015,AA,PBI,DFW,735,728.0,-7.0,195.0,950,-18.0
1,1,2015,AA,SLC,DFW,735,732.0,-3.0,165.0,1120,1.0
1,1,2015,AS,SEA,KTN,735,747.0,12.0,136.0,851,4.0
1,1,2015,AS,JNU,ANC,735,723.0,-12.0,110.0,925,30.0
1,1,2015,AS,SEA,DEN,735,737.0,2.0,151.0,1106,24.0
1,1,2015,B6,TPA,DCA,735,719.0,-16.0,124.0,939,-11.0
1,1,2015,B6,BOS,MCO,735,736.0,1.0,205.0,1100,-13.0
1,1,2015,DL,MSP,PDX,735,744.0,9.0,237.0,932,-4.0
1,1,2015,DL,LAX,SLC,735,736.0,1.0,112.0,1027,0.0
1,1,2015,AA,RSW,DFW,735,740.0,5.0,180.0,935,-3.0
1,1,2015,DL,DTW,FLL,735,733.0,-2.0,195.0,1050,-39.0
1,1,2015,EV,SHV,DFW,735,945.0,130.0,65.0,840,125.0
1,1,2015,EV,IAH,IND,735,740.0,5.0,137.0,1052,-17.0
1,1,2015,OO,LAX,SMF,735,730.0,-5.0,85.0,900,8.0
1,1,2015,HA,OGG,HNL,736,730.0,-6.0,35.0,811,5.0
1,1,2015,UA,FLL,EWR,737,740.0,3.0,175.0,1032,0.0
1,1,2015,B6,BOS,PBI,737,731.0,-6.0,207.0,1104,-22.0
1,1,2015,EV,CLE,IAH,737,731.0,-6.0,206.0,1003,-5.0
1,1,2015,UA,ORD,EWR,738,735.0,-3.0,125.0,1043,-23.0
1,1,2015,F9,DEN,PDX,739,734.0,-5.0,166.0,925,-18.0
1,1,2015,WN,BDL,RSW,740,745.0,5.0,205.0,1105,-6.0
1,1,2015,WN,IND,BWI,740,736.0,-4.0,105.0,925,-34.0
1,1,2015,WN,LAS,DAL,740,743.0,3.0,155.0,1215,-2.0
1,1,2015,WN,LAS,SAT,740,739.0,-1.0,150.0,1210,-1.0
1,1,2015,WN,LAX,DAL,740,737.0,-3.0,170.0,1230,-1.0
1,1,2015,WN,MCO,DAL,740,736.0,-4.0,170.0,930,-10.0
1,1,2015,WN,MCO,STL,740,740.0,0.0,160.0,920,-10.0
1,1,2015,WN,PHX,HOU,740,739.0,-1.0,145.0,1105,-8.0
1,1,2015,WN,SMF,PHX,740,737.0,-3.0,105.0,1025,23.0
1,1,2015,WN,TPA,ATL,740,739.0,-1.0,90.0,910,17.0
1,1,2015,WN,TUL,DAL,740,736.0,-4.0,70.0,850,-13.0
1,1,2015,US,LAX,PHX,740,732.0,-8.0,94.0,1014,-20.0
1,1,2015,AA,MCI,DFW,740,734.0,-6.0,110.0,930,1.0
1,1,2015,AA,DFW,SJC,740,736.0,-4.0,230.0,930,2.0
1,1,2015,AA,DEN,DFW,740,740.0,0.0,125.0,1045,0.0
1,1,2015,AA,RDU,ORD,740,736.0,-4.0,135.0,855,12.0
1,1,2015,B6,JFK,RDU,740,744.0,4.0,105.0,925,-8.0
1,1,2015,B6,SJU,FLL,740,737.0,-3.0,166.0,926,-7.0
1,1,2015,B6,JFK,IAD,740,735.0,-5.0,78.0,858,-18.0
1,1,2015,DL,RSW,MSP,740,738.0,-2.0,224.0,1024,-14.0
1,1,2015,DL,SFO,ATL,740,1031.0,171.0,271.0,1511,170.0
1,1,2015,DL,MCO,MSP,740,736.0,-4.0,212.0,1012,-7.0
1,1,2015,DL,BWI,ATL,740,750.0,10.0,126.0,946,-10.0
1,1,2015,B6,JFK,SRQ,740,738.0,-2.0,191.0,1051,-10.0
1,1,2015,F9,DEN,SEA,740,736.0,-4.0,173.0,933,-21.0
1,1,2015,F9,TTN,CVG,740,751.0,11.0,127.0,947,3.0
1,1,2015,MQ,XNA,ORD,740,733.0,-7.0,115.0,935,-40.0
1,1,2015,MQ,MEM,ORD,740,737.0,-3.0,115.0,935,15.0
1,1,2015,MQ,OKC,ORD,740,757.0,17.0,130.0,950,16.0
1,1,2015,OO,MRY,LAX,740,728.0,-12.0,80.0,900,-23.0
1,1,2015,NK,FLL,ATL,740,739.0,-1.0,114.0,934,9.0
1,1,2015,OO,OKC,SFO,740,743.0,3.0,232.0,932,-7.0
1,1,2015,UA,SJU,IAH,741,747.0,6.0,300.0,1041,-2.0
1,1,2015,UA,SLC,IAH,741,822.0,41.0,194.0,1155,27.0
1,1,2015,OO,LAX,SAN,741,917.0,96.0,56.0,837,101.0
1,1,2015,UA,IAD,ORD,742,739.0,-3.0,129.0,851,7.0
1,1,2015,AA,MIA,PHL,742,737.0,-5.0,163.0,1025,-12.0
1,1,2015,EV,MCI,ORD,742,738.0,-4.0,92.0,914,-18.0
1,1,2015,OO,BOI,IAH,742,1101.0,199.0,208.0,1210,196.0
1,1,2015,OO,IAH,MIA,742,758.0,16.0,139.0,1101,17.0
1,1,2015,UA,FLL,IAH,743,811.0,28.0,169.0,932,23.0
1,1,2015,UA,AUS,DEN,743,756.0,13.0,138.0,901,-2.0
1,1,2015,EV,ORD,BTV,743,739.0,-4.0,124.0,1047,-9.0
1,1,2015,OO,ORD,DSM,744,739.0,-5.0,80.0,904,3.0
1,1,2015,UA,PHL,IAH,744,744.0,0.0,224.0,1028,9.0
1,1,2015,UA,SFO,IAD,745,742.0,-3.0,299.0,1544,-14.0
1,1,2015,US,BNA,CLT,745,753.0,8.0,85.0,1010,11.0
1,1,2015,US,STL,CLT,745,741.0,-4.0,112.0,1037,-8.0
1,1,2015,US,AUS,PHL,745,803.0,18.0,191.0,1156,-7.0
1,1,2015,US,ATL,PHX,745,740.0,-5.0,269.0,1014,-11.0
1,1,2015,UA,SAN,IAD,745,739.0,-6.0,282.0,1527,-30.0
1,1,2015,UA,LGA,DEN,745,745.0,0.0,278.0,1023,-4.0
1,1,2015,WN,CLT,BWI,745,744.0,-1.0,100.0,925,-20.0
1,1,2015,WN,DAL,ATL,745,747.0,2.0,125.0,1050,-8.0
1,1,2015,WN,DAL,FLL,745,743.0,-2.0,155.0,1120,-9.0
1,1,2015,WN,DAL,LAS,745,745.0,0.0,180.0,845,-13.0
1,1,2015,WN,DAL,PHX,745,744.0,-1.0,160.0,925,1.0
1,1,2015,WN,MDW,DEN,745,743.0,-2.0,165.0,930,-8.0
1,1,2015,WN,MSY,LAS,745,743.0,-2.0,240.0,945,-21.0
1,1,2015,WN,PIT,LAS,745,833.0,48.0,310.0,955,35.0
1,1,2015,WN,SLC,DEN,745,751.0,6.0,100.0,925,-5.0
1,1,2015,WN,STL,MDW,745,742.0,-3.0,75.0,900,-16.0
1,1,2015,WN,PBI,ATL,745,745.0,0.0,110.0,935,-4.0
1,1,2015,UA,MIA,EWR,745,744.0,-1.0,182.0,1047,-12.0
1,1,2015,US,CLE,PHX,745,740.0,-5.0,269.0,1014,6.0
1,1,2015,AA,DFW,IND,745,744.0,-1.0,120.0,1045,9.0
1,1,2015,AA,DFW,SEA,745,800.0,15.0,265.0,1010,-18.0
1,1,2015,AA,TPA,ORD,745,747.0,2.0,170.0,935,6.0
1,1,2015,AA,DFW,DTW,745,741.0,-4.0,155.0,1120,-16.0
1,1,2015,AA,FLL,DFW,745,739.0,-6.0,195.0,1000,4.0
1,1,2015,AS,SEA,SNA,745,737.0,-8.0,155.0,1020,-9.0
1,1,2015,B6,MCO,SJU,745,735.0,-10.0,165.0,1130,-27.0
1,1,2015,B6,JFK,CHS,745,738.0,-7.0,132.0,957,-12.0
1,1,2015,DL,SAT,ATL,745,740.0,-5.0,133.0,1058,-21.0
1,1,2015,DL,JAX,ATL,745,740.0,-5.0,79.0,904,-20.0
1,1,2015,DL,EWR,ATL,745,743.0,-2.0,156.0,1021,-19.0
1,1,2015,DL,SEA,ATL,745,745.0,0.0,283.0,1528,-6.0
1,1,2015,DL,ATL,LGA,745,740.0,-5.0,130.0,955,34.0
1,1,2015,DL,SAV,ATL,745,745.0,0.0,72.0,857,-3.0
1,1,2015,DL,BNA,ATL,745,742.0,-3.0,76.0,1001,-22.0
1,1,2015,DL,MIA,ATL,745,825.0,40.0,120.0,945,27.0
1,1,2015,DL,TPA,JFK,745,740.0,-5.0,156.0,1021,-15.0
1,1,2015,DL,FLL,ATL,745,740.0,-5.0,114.0,939,-7.0
1,1,2015,DL,SLC,DTW,745,740.0,-5.0,216.0,1321,-15.0
1,1,2015,EV,EWR,DAY,745,741.0,-4.0,120.0,945,3.0
1,1,2015,EV,OKC,DTW,745,739.0,-6.0,142.0,1107,-3.0
1,1,2015,EV,SCE,ORD,745,737.0,-8.0,117.0,842,-6.0
1,1,2015,EV,ELM,ORD,745,756.0,11.0,123.0,848,10.0
1,1,2015,EV,SYR,ORD,745,742.0,-3.0,145.0,910,10.0
1,1,2015,F9,DEN,DCA,745,740.0,-5.0,187.0,1252,-14.0
1,1,2015,MQ,GRB,ORD,745,737.0,-8.0,85.0,910,-37.0
1,1,2015,OO,DCA,ORD,745,743.0,-2.0,134.0,859,4.0
1,1,2015,OO,ASE,IAH,745,756.0,11.0,151.0,1116,19.0
1,1,2015,OO,COS,ORD,745,746.0,1.0,150.0,1115,-8.0
1,1,2015,B6,PBI,EWR,746,744.0,-2.0,164.0,1030,1.0
1,1,2015,EV,CLT,IAH,746,748.0,2.0,179.0,945,9.0
1,1,2015,OO,RKS,SLC,746,736.0,-10.0,65.0,851,-11.0
1,1,2015,UA,MCO,IAH,747,748.0,1.0,155.0,922,-5.0
1,1,2015,B6,SJU,STT,748,737.0,-11.0,34.0,822,-16.0
1,1,2015,OO,PIH,SLC,748,741.0,-7.0,57.0,845,-10.0
1,1,2015,OO,IAH,AUS,748,843.0,55.0,56.0,844,57.0
1,1,2015,VX,LAX,LAS,750,745.0,-5.0,70.0,900,-16.0
1,1,2015,WN,BUF,PHX,750,809.0,19.0,315.0,1105,25.0
1,1,2015,WN,DAL,TUL,750,751.0,1.0,60.0,850,-11.0
1,1,2015,WN,HOU,ATL,750,745.0,-5.0,110.0,1040,-13.0
1,1,2015,WN,MKE,PHX,750,751.0,1.0,240.0,1050,0.0
1,1,2015,WN,STL,MCO,750,745.0,-5.0,145.0,1115,-16.0
1,1,2015,UA,PHL,DEN,750,759.0,9.0,274.0,1024,-1.0
1,1,2015,UA,MIA,IAH,750,752.0,2.0,172.0,942,-1.0
1,1,2015,UA,CLE,TPA,750,752.0,2.0,157.0,1027,-16.0
1,1,2015,UA,RSW,ORD,750,747.0,-3.0,187.0,957,-14.0
1,1,2015,AA,BOS,ORD,750,743.0,-7.0,180.0,950,-4.0
1,1,2015,AA,SMF,DFW,750,805.0,15.0,205.0,1315,41.0
1,1,2015,AA,DFW,LGA,750,740.0,-10.0,190.0,1200,-10.0
1,1,2015,AA,BOS,MIA,750,744.0,-6.0,216.0,1126,11.0
1,1,2015,AA,DFW,DCA,750,757.0,7.0,160.0,1130,-11.0
1,1,2015,AS,PDX,BOS,750,741.0,-9.0,314.0,1604,-29.0
1,1,2015,AS,SEA,LAX,750,802.0,12.0,166.0,1036,-11.0
1,1,2015,AS,SEA,BUR,750,744.0,-6.0,138.0,1008,1.0
1,1,2015,AS,SLC,SFO,750,806.0,16.0,125.0,855,4.0
1,1,2015,DL,MEM,ATL,750,746.0,-4.0,81.0,1011,-24.0
1,1,2015,EV,MOB,IAH,750,746.0,-4.0,96.0,926,4.0
1,1,2015,EV,RIC,ORD,750,743.0,-7.0,137.0,907,25.0
1,1,2015,HA,SJC,OGG,750,749.0,-1.0,325.0,1115,2.0
1,1,2015,MQ,CMH,ORD,750,745.0,-5.0,100.0,830,-38.0
1,1,2015,NK,MSP,MCO,750,758.0,8.0,200.0,1210,5.0
1,1,2015,NK,DFW,LGA,750,853.0,63.0,190.0,1200,67.0
1,1,2015,OO,SUN,SLC,750,746.0,-4.0,63.0,853,12.0
1,1,2015,OO,LWS,SLC,750,742.0,-8.0,97.0,1027,8.0
1,1,2015,OO,IDA,SLC,750,748.0,-2.0,74.0,904,-5.0
1,1,2015,OO,LAS,LAX,750,747.0,-3.0,70.0,900,-5.0
1,1,2015,OO,PSP,PHX,750,741.0,-9.0,76.0,1006,-23.0
1,1,2015,UA,EWR,MCO,751,835.0,44.0,176.0,1047,28.0
1,1,2015,EV,EWR,RDU,753,752.0,-1.0,102.0,935,-9.0
1,1,2015,UA,ORD,FLL,754,754.0,0.0,194.0,1208,-21.0
1,1,2015,UA,EWR,SEA,754,807.0,13.0,389.0,1123,-2.0
1,1,2015,WN,AUS,LAS,755,835.0,40.0,185.0,900,21.0
1,1,2015,WN,BNA,STL,755,745.0,-10.0,70.0,905,-4.0
1,1,2015,WN,BUR,LAS,755,853.0,58.0,60.0,855,57.0
1,1,2015,WN,BWI,MCO,755,754.0,-1.0,145.0,1020,-10.0
1,1,2015,WN,BWI,TPA,755,754.0,-1.0,150.0,1025,-4.0
1,1,2015,WN,FLL,HOU,755,752.0,-3.0,170.0,945,-11.0
